mq2,temp,flame,label
1043,72.35100377761853,1,2
413,65.62907586903509,0,1
900,71.90383854044913,1,2
94,41.40422330300916,0,0
561,67.25047395055003,0,1
1135,86.20665495636094,1,2
231,35.1490964426161,0,0
307,38.86272979453295,0,1
1085,57.639255610695194,1,2
835,93.4462561997002,1,2
493,64.82106373068406,0,1
111,32.06256377831804,0,0
148,23.26265254116338,0,0
408,47.27922382356931,0,1
823,62.97651132764501,0,1
668,48.369406486924525,0,1
448,52.503745786828496,0,1
733,72.40031535930977,0,1
932,58.29396138506145,1,2
450,50.81485951347678,0,1
626,65.33199574561833,0,1
610,65.69395640987662,0,1
152,33.38559610531793,0,0
115,30.151011054566435,0,0
613,48.38399870932283,0,1
808,70.35649157737745,1,2
609,56.60413718099987,0,1
37,22.20831466507651,0,0
221,30.307873806015564,0,0
403,63.483740147307046,0,1
943,96.78441359865732,1,2
661,67.85247670794382,0,1
49,28.231875531773163,0,0
1014,85.25080788436536,1,2
1110,72.22558588440774,1,2
778,98.15730034362981,1,2
603,55.73668794963746,0,1
1022,84.41382545454195,1,2
722,63.35897664027736,0,1
683,54.673545990644456,0,1
224,47.10622328690427,0,0
848,86.12809720420373,1,2
603,56.101446260914585,0,1
887,70.67179304887851,1,2
8,29.892561376498303,0,0
449,46.49303041722902,0,1
0,18.299121643657735,0,0
670,58.98945149915263,0,1
788,78.87220488388503,1,2
547,43.180913986344635,0,1
164,22.625628518177848,0,0
636,57.52698580277617,0,1
1192,92.02664349478651,1,2
249,35.92067834971851,0,0
523,42.249679935585505,0,1
338,57.037601478234315,0,1
930,67.33765312594521,1,2
260,21.503291226887967,0,0
211,34.924245065659655,0,0
0,34.44140520210412,0,0
11,17.882432713003585,0,0
202,20.453542826697824,0,0
851,67.73597962247435,1,2
64,30.351739013236116,0,0
116,34.297466116201576,0,0
242,28.23257930063514,0,0
85,41.45637519275421,0,0
505,41.048383448934906,0,1
182,35.406491236173416,0,0
375,46.866790007077185,0,1
360,26.52195986401525,0,0
1168,70.89615402309366,1,2
260,30.388004890234804,0,0
115,36.67652541915617,0,0
684,51.57362242074289,0,1
727,56.18029359406003,0,1
929,96.45108723618688,1,2
766,44.052274740376376,0,1
1126,66.7669357907929,1,2
756,81.63101222621161,1,2
343,64.2210237459596,0,1
845,68.26143292631794,1,2
81,29.22690290586837,0,0
89,27.52374319270497,0,0
624,47.73776307133595,0,1
680,55.66468734731673,0,1
443,55.80993161078994,0,1
395,51.69274765981612,0,1
1058,65.80471401325819,1,2
73,21.03014524182587,0,0
353,58.23499261687884,0,1
101,42.63413241838961,0,0
2,24.939878422859454,0,0
1104,102.27548705353948,1,2
1095,76.93657636257079,1,2
750,80.27010700249512,1,2
1103,78.40691162345874,1,2
923,59.01485827651666,1,2
1158,80.11724150754667,1,2
71,33.99094277463342,0,0
85,27.85703959784102,0,0
593,40.62014724202006,0,1
377,75.54075340086366,0,1
947,66.49393659476326,1,2
821,35.5175954656318,0,1
952,66.78702129114745,1,2
419,45.66212117756834,0,1
1082,89.80705888799278,1,2
352,26.18576228063816,0,0
636,51.24514779515751,0,1
1179,75.20396127383988,1,2
931,82.01868360571189,1,2
971,81.98255411675785,1,2
1005,67.23665042319001,1,2
1117,62.99779129851977,1,2
486,61.762816915610465,0,1
28,27.77164164458749,0,0
0,36.46415738699399,0,0
1050,67.75328661649414,1,2
1117,99.94959783091112,1,2
1061,58.23057811744903,1,2
987,76.9475493940986,1,2
820,73.73159841801387,1,2
480,47.590469889032484,0,1
547,59.839637419690504,0,1
605,54.70261902033144,0,1
442,69.0834424465886,0,1
1154,82.7789550570866,1,2
1200,85.1336745618958,1,2
632,54.3602998343627,0,1
436,51.34349901327038,0,1
88,26.337063848029636,0,0
276,33.692667786570006,0,0
234,34.08995373746433,0,0
941,93.45911017172524,1,2
174,19.534544010298177,0,0
1182,60.80718467158039,1,2
1126,93.16803117948677,1,2
403,50.07254478752204,0,1
1186,87.31098159422395,1,2
205,42.15628176337063,0,0
245,28.514734397716083,0,0
258,26.892388967519842,0,0
878,74.24255099574067,1,2
113,16.769983901901043,0,0
751,66.52518191273587,0,1
701,49.88332496803662,0,1
581,62.569313270353575,0,1
477,52.463847339890485,0,1
424,36.8402673204253,0,1
741,100.65891624027321,1,2
384,45.54862773818976,0,1
661,57.8479093148776,0,1
129,12.799171227213023,0,0
226,21.74807898584789,0,0
348,12.795864751156083,0,0
1200,58.10837815621679,1,2
344,38.33569287242192,0,1
494,51.14212964246069,0,1
989,69.13815030138073,1,2
668,41.925778179794065,0,1
0,24.654784019697566,0,0
163,29.478028124717753,0,0
131,44.61955665306148,0,0
151,21.757266826945653,0,0
1100,74.82292812500084,1,2
55,36.453777483596674,0,0
690,52.873698441766706,0,1
1027,68.35260520872403,1,2
1200,54.79058259983097,1,2
372,54.35760117290238,0,1
1038,80.2164082470409,1,2
543,64.04663839782395,0,1
608,63.00682633312238,0,1
814,67.39631187673345,0,1
1083,71.36844658720071,1,2
142,25.92696862234829,0,0
792,67.46687410259572,0,1
870,62.88437705648695,1,2
234,35.26670707867284,0,0
1043,83.7705233749203,1,2
974,72.96889195511926,1,2
420,42.02913142823947,0,1
169,19.735462080699534,0,0
974,68.8043039754555,1,2
562,66.9564311650759,0,1
278,28.058184702389838,0,0
482,67.69859804053024,0,1
253,42.828180009817515,0,0
657,38.8751009798312,0,1
203,28.101180794374716,0,0
996,92.87006017041386,1,2
490,68.7910176517527,0,1
49,30.36966600222828,0,0
981,89.78985619407123,1,2
687,90.6249466587211,1,2
563,75.60329311568421,0,1
158,36.28679399131722,0,0
463,58.58958583225842,0,1
475,66.90779364017821,0,1
937,91.90915531792312,1,2
1066,74.15838323202578,1,2
463,56.53750715514688,0,1
88,30.289070403211653,0,0
274,32.41255545284213,0,0
871,99.10996563941106,1,2
78,19.733251453376663,0,0
731,53.61515055558685,0,1
305,57.992896292593194,0,1
198,44.92855289771965,0,0
134,39.10231645383084,0,0
329,11.372433465878306,0,0
56,24.114209813515586,0,0
384,69.38152838084602,0,1
842,74.39728462302125,1,2
1033,77.35172264070808,1,2
149,40.7179215386751,0,0
507,36.432207193199424,0,1
316,35.57524371742365,0,1
465,32.39091075295127,0,1
878,92.98485106571204,1,2
763,42.006788188531026,0,1
169,32.89155742059778,0,0
937,67.72364477706918,1,2
877,73.1293236466495,1,2
462,53.38168213343872,0,1
1024,75.04231264865724,1,2
904,70.33963102819673,1,2
1047,88.96114515622233,1,2
378,65.31986834394043,0,1
857,86.1765924440618,1,2
230,18.377626939964046,0,0
180,27.11103374605352,0,0
861,73.65460695344926,1,2
929,66.65861244464591,1,2
335,63.240489883086724,0,1
642,65.45565436205705,0,1
1008,104.46249774979931,1,2
264,61.48777311088709,0,1
584,42.1279416280909,0,1
0,32.51641680063363,0,0
480,58.59873460559664,0,1
1057,62.718663079497645,1,2
79,32.52410207748286,0,0
1200,57.79680868964733,1,2
1181,92.83832039385774,1,2
482,44.337865067020196,0,1
290,28.8061982715212,0,0
773,43.797268182550575,0,1
222,38.0167492373511,0,0
138,17.24516681204081,0,0
820,66.8131781677903,1,2
855,105.63111568796695,1,2
955,73.92207053847436,1,2
1200,64.24372224503229,1,2
219,39.846475604358616,0,0
365,46.07636685881755,0,1
433,45.74652738092588,0,1
1049,61.856810637808856,1,2
212,22.613930239077042,0,0
873,96.00615416022094,1,2
1162,100.38608213898608,1,2
263,21.093298586623142,0,0
207,28.479499072428546,0,0
956,87.517253313579,1,2
978,79.69041450587777,1,2
1032,64.75796655045225,1,2
346,41.93569759459803,0,1
949,82.05946892766953,1,2
56,33.878937701658096,0,0
98,24.653198435671165,0,0
542,46.075670508790665,0,1
695,62.498505590362406,0,1
250,30.367437707924744,0,0
166,19.047563131302198,0,0
430,52.771943546804415,0,1
710,48.602951936191594,0,1
455,35.110539925513066,0,1
42,22.28599721178895,0,0
681,54.65300551451965,0,1
739,53.967416536563626,0,1
939,68.50342861481916,1,2
605,46.56097749307218,0,1
1038,92.71904131569292,1,2
182,19.345396986405603,0,0
245,48.98966336468101,0,0
303,23.895286744605293,0,0
305,51.55263296573464,0,1
556,61.78769963091581,0,1
142,32.29900085324009,0,0
204,22.4332655314339,0,0
827,95.2197087795169,1,2
162,12.751478368036718,0,0
524,45.404899943579125,0,1
261,58.70491198706104,0,1
1100,79.06715406802739,1,2
580,52.37407652373078,0,1
770,54.3364839767213,0,1
772,62.017241538763884,1,2
663,54.905661691426175,0,1
1120,72.56065458577106,1,2
77,22.77387019080359,0,0
885,73.35761195240516,1,2
918,96.68221797890921,1,2
1200,60.80435038945837,1,2
1182,93.76438849514302,1,2
185,19.933217016803276,0,0
580,53.324772925167544,0,1
1101,73.28522680158012,1,2
492,48.019278271467975,0,1
1089,77.96834425127416,1,2
1020,80.49988018402578,1,2
956,68.33267737809105,1,2
240,12.15895431445758,0,0
1031,78.79241453340926,1,2
351,39.09730293241711,0,0
859,92.31661817301027,1,2
810,56.513480699306406,1,2
1013,69.10108334594915,1,2
980,73.00037926584146,1,2
639,55.85690004180456,0,1
461,50.17592099669886,0,1
1019,82.70378488674899,1,2
376,40.459343284153604,0,1
506,55.91988083468152,0,1
994,75.68673172901947,1,2
149,25.35396659357715,0,0
844,98.0521368902451,1,2
219,18.226247405238468,0,0
1200,74.5423542962603,1,2
1083,49.82065400625134,1,2
3,28.187633406729745,0,0
319,55.74989886168823,0,1
214,27.763088728236404,0,0
998,69.94205793854618,1,2
1104,53.59565854569084,1,2
246,34.26497354268315,0,0
106,24.601203048292597,0,0
39,22.46471391660149,0,0
63,41.40973428223066,0,0
521,63.43025878375376,0,1
1100,91.46161682509347,1,2
407,47.16587275846943,0,1
170,27.02064905877347,0,0
225,30.341880870272256,0,0
511,46.199292204592844,0,1
654,45.96327576245934,0,1
640,74.992669341304,0,1
925,72.54568195623905,1,2
1028,64.8297787073459,1,2
136,30.392262674614624,0,0
86,28.22257464890443,0,0
209,36.90366818758692,0,0
966,85.27777400594523,1,2
587,56.46335685162108,0,1
142,26.24173171967445,0,0
542,51.36782400649511,0,1
622,67.18837276610701,0,1
962,83.57890011698622,1,2
647,49.015740903537655,0,1
159,31.558051911013393,0,0
0,21.87116635530839,0,0
1139,66.97212138087366,1,2
1195,84.3193501472237,1,2
983,109.39505151104518,1,2
1037,83.31598106342537,1,2
534,43.080377605304065,0,1
1153,61.55417085790613,1,2
384,45.94509474404568,0,1
582,52.86675400066353,0,1
865,68.04043270816145,1,2
940,71.93898317147669,1,2
369,55.9511749222216,0,1
586,44.659889866510134,0,1
974,79.15884741904185,1,2
920,82.32742235431054,1,2
339,59.08815225694089,0,1
168,33.225760562649505,0,0
1132,81.96577169409142,1,2
626,48.66629161658224,0,1
242,41.92511023581749,0,0
177,13.463501783464075,0,0
165,36.12233802256884,0,0
188,29.67821328375575,0,0
1164,81.73500516204342,1,2
263,60.54777610030832,0,1
1156,82.91985028671657,1,2
1166,69.66092340485024,1,2
352,59.443970360178675,0,1
745,55.317611816045,0,1
375,57.17411244198623,0,1
287,40.41503955341232,0,0
1149,76.01711255168418,1,2
1200,97.35348885946662,1,2
633,60.13356161442069,0,1
239,36.18819347534334,0,0
34,27.665742336108625,0,0
112,37.14264632224948,0,0
715,44.59925560544167,0,1
607,55.20076268334062,0,1
402,51.85236051980694,0,1
958,81.16552807784288,1,2
977,69.43128481287677,1,2
113,16.308019185971848,0,0
404,55.695595091007796,0,1
867,91.84118916177746,1,2
18,27.603170008985284,0,0
173,15.524357976543776,0,0
1058,58.430655091446596,1,2
893,74.66863797875722,1,2
690,38.522286604786686,0,1
966,88.9766659312782,1,2
183,29.078760745056343,0,0
750,59.12627114528547,0,1
335,79.07872129681992,0,1
261,18.183375352373403,0,0
0,29.255126269894532,0,0
67,17.851479071370367,0,0
0,23.351348475087597,0,0
1148,95.6107379507826,1,2
524,59.88934137302919,0,1
607,55.638343682962194,0,1
42,33.34061729927434,0,0
499,60.88955645426759,0,1
677,57.92797884792843,0,1
621,43.28874545537308,0,1
80,38.317767246640685,0,0
1171,78.03276124388029,1,2
919,90.43670472016782,1,2
238,42.24765610753023,0,1
841,82.90573229936376,1,2
1131,83.64780621098487,1,2
0,19.9378192618547,0,0
340,47.33805168078265,0,1
444,62.95481221944626,0,1
285,26.273737165582272,0,0
1130,80.26506692031181,1,2
98,35.8202959539821,0,0
1065,87.55236662539961,1,2
151,44.77598076476969,0,0
832,97.37796738245031,1,2
243,44.333997627571684,0,0
716,53.923986060795826,0,1
599,53.149959019109204,0,1
136,28.66200032608769,0,0
658,45.659560515953686,0,1
77,27.79866540914097,0,0
580,62.46754610845058,0,1
221,18.11970777545155,0,0
825,55.30128761239587,0,1
93,37.28696042918541,0,0
454,54.91502721273717,0,1
855,73.61226376625768,1,2
835,63.55366406810804,1,2
877,91.87146803805615,1,2
1069,62.94263857496876,1,2
103,29.73808009755792,0,0
392,62.552322916541414,0,1
875,84.12992228656286,1,2
1037,69.88865386601873,1,2
586,52.29781422451128,0,1
330,32.53499495244606,0,1
1041,90.63817300558759,1,2
347,72.98635756740858,0,1
452,58.34448981661992,0,1
1093,78.26220476527249,1,2
281,41.971820621625916,0,0
83,23.037993516654133,0,0
336,50.503979545096534,0,1
444,62.6810444673664,0,1
515,41.866323342880634,0,1
567,55.31964042277622,0,1
698,41.29106964145841,0,1
926,88.8324904010242,1,2
703,75.74268137953935,0,1
62,33.48512208566732,0,0
609,56.078525632804386,0,1
151,40.859159528186765,0,0
1037,66.0002930320112,1,2
791,90.64813813198529,1,2
48,26.972461990795455,0,0
829,50.7127304266012,0,1
26,40.892694563577315,0,0
1087,80.95939368084906,1,2
1054,84.65789343761877,1,2
490,45.52211541364001,0,1
566,64.25519438834712,0,1
1125,59.0836827025834,1,2
726,53.57183612689196,0,1
163,42.701049364264335,0,0
943,64.45667183243036,1,2
176,31.31865426610542,0,0
1085,97.67261915347096,1,2
134,27.759356739742454,0,0
88,16.513076786221227,0,0
833,69.24502217775206,1,2
995,69.46363010905661,1,2
119,34.19338175939365,0,0
0,39.48705093536489,0,0
954,56.802744080818506,1,2
542,76.59589984819769,0,1
938,100.98053021400708,1,2
523,55.91397081314933,0,1
535,68.93621806128839,0,1
173,29.091295879081617,0,0
746,66.32925143028474,0,1
222,22.875292209600264,0,0
443,49.79841785554572,0,1
1057,78.60100633087983,1,2
0,35.84207714687355,0,0
296,43.26096698323021,0,1
1016,57.943514188129626,1,2
963,97.122639558903,1,2
1006,93.75486127613658,1,2
528,49.204477584024794,0,1
721,55.58370420116448,0,1
983,96.46565572995243,1,2
493,56.48294312201145,0,1
281,35.78243547909006,0,0
1118,91.2760000475275,1,2
115,25.32872388213916,0,0
627,54.08792706152224,0,1
684,49.35660694274627,0,1
518,55.11907645307629,0,1
963,76.72852133833914,1,2
916,88.01263308582907,1,2
480,47.90899505628399,0,1
1192,104.92738379874216,1,2
172,33.848377579133654,0,0
176,31.57291321591784,0,0
1163,70.77179793993643,1,2
452,48.41885819911835,0,1
734,42.19643172269555,0,1
0,31.9916737087647,0,0
281,24.039841357213376,0,0
609,63.03637598375873,0,1
265,25.588456981548024,0,0
705,66.26243651738875,0,1
468,68.93820518493001,0,1
418,49.62821164715041,0,1
466,44.94514388183597,0,1
335,60.138497623383785,0,1
871,94.75861976305167,1,2
578,38.349992260253586,0,1
345,61.05150336955309,0,1
948,86.89151211896622,1,2
483,42.373685052326906,0,1
350,18.713230516026698,0,0
994,98.31977617940497,1,2
1044,75.4452442887601,1,2
739,58.52888080969099,0,1
1015,73.63446951989735,1,2
718,52.32274139045227,0,1
830,91.71016271830054,1,2
925,61.94568680116649,1,2
0,44.50991715246076,0,0
189,29.379024072055895,0,0
229,43.50002759723036,0,0
577,45.91826727985455,0,1
898,71.78763374734133,1,2
290,25.36380926691153,0,0
548,65.69402979874025,0,1
767,67.58795331290463,0,1
975,59.063595706246545,1,2
566,41.66240537432145,0,1
75,25.309864110721943,0,0
310,50.499712236734084,0,1
892,70.43668316891701,1,2
759,73.16881790796025,1,2
86,33.53085442574073,0,0
135,31.601178379709193,0,0
275,55.685410890895014,0,1
174,32.547491812155435,0,0
274,34.195146299440886,0,0
629,77.80097782787202,0,1
1077,101.46978525763937,1,2
1081,67.53575217884173,1,2
67,24.233232888633214,0,0
1061,90.45606961072924,1,2
1108,95.39406032664364,1,2
37,37.73626518105254,0,0
128,28.223659399286404,0,0
137,32.082032261250276,0,0
303,70.62352673598149,0,1
989,60.77280514461841,1,2
64,41.14312668563167,0,0
82,29.205514174345318,0,0
173,28.212135302766665,0,0
254,28.423542900050982,0,0
541,58.75492481219332,0,1
41,27.3368493132051,0,0
0,23.116510856723227,0,0
463,48.09969511007067,0,1
542,51.927241365418176,0,1
769,74.85216020380912,0,1
80,17.914480357628,0,0
976,88.85536112518469,1,2
241,31.714365546465135,0,0
884,97.44868691039562,1,2
215,32.81865356152141,0,0
1121,80.61990897295237,1,2
742,65.21574897119008,0,1
928,60.72763560702608,1,2
377,43.06567429911179,0,1
745,38.29976714672204,0,1
890,64.09102168193003,1,2
871,96.92007790412443,1,2
476,68.83883180553602,0,1
172,32.81978243577314,0,0
865,65.19794143841827,1,2
227,23.7639469719635,0,0
1048,102.37369094183771,1,2
287,25.285772051258185,0,0
728,68.67930075648809,0,1
762,64.51447071228738,0,1
729,52.70612258496329,0,1
661,64.18470834126853,0,1
504,61.545203294912156,0,1
386,53.61252067571783,0,1
704,46.39042123627493,0,1
1088,99.07940132399438,1,2
373,42.42742348653278,0,1
611,43.230693688145415,0,1
993,106.19114697757732,1,2
178,27.195837653879273,0,0
1154,65.4882896659534,1,2
404,59.71516851775149,0,1
128,29.353523010753324,0,0
471,49.07920336959712,0,1
1115,77.88734643810737,1,2
164,47.56289806890399,0,0
586,35.902775581429495,0,1
0,24.858122132013875,0,0
217,42.313526464864474,0,0
1043,68.27696842962757,1,2
712,64.18616616477429,0,1
1089,89.79690090522182,1,2
1045,68.51572366322509,1,2
101,28.236335409378693,0,0
309,34.374644206957825,0,1
313,51.544521821012864,0,1
1160,84.94590257802464,1,2
5,35.99022027496186,0,0
37,27.651509121253408,0,0
612,49.11141190185229,0,1
1098,74.184025388439,1,2
134,34.53789991813945,0,0
1097,67.04248493875458,1,2
400,51.85700600378573,0,1
661,60.89168366406545,0,1
41,32.43078054773017,0,0
657,53.16397066300732,0,1
670,52.81178409559266,0,1
401,50.079560113500484,0,1
1045,95.30337724967467,1,2
957,80.9005583156664,1,2
807,72.74841615677764,1,2
1200,99.2861059593688,1,2
56,26.58177860057382,0,0
181,34.18027117429588,0,0
958,99.10389870109498,1,2
1000,77.87418975040076,1,2
660,59.84623894760692,0,1
1120,77.68491470918106,1,2
852,102.95510068373602,1,2
693,41.31439279132275,0,1
1007,88.18481416877547,1,2
646,61.5243961531679,0,1
812,50.611760772043255,0,1
55,28.11871615997962,0,0
200,25.102637907291392,0,0
771,100.42552017423937,1,2
1022,94.92209795508141,1,2
1024,87.35311633019101,1,2
96,42.15453217087371,0,0
113,37.159172319029224,0,0
691,63.71758711285737,0,1
1080,95.40190085970431,1,2
637,58.80209905930545,0,1
1133,85.0542622474638,1,2
1033,90.86240947848997,1,2
963,74.18638586702293,1,2
164,36.652232631748504,0,0
0,24.048060486246698,0,0
187,34.653146330487665,0,0
86,32.84415609756278,0,0
692,55.77477163516551,0,1
600,68.23843017016074,0,1
736,48.83281808596365,0,1
1055,87.00766149800262,1,2
1110,66.34234234349194,1,2
919,99.43735885719558,1,2
164,23.762850109366774,0,0
1165,60.896824273771706,1,2
332,47.308923273183645,0,1
269,51.113518101837315,0,1
0,21.396087669630127,0,0
35,24.66468311643702,0,0
115,40.20162296413506,0,0
380,40.623399894396414,0,1
524,45.694590526064786,0,1
631,75.23002255651829,0,1
894,98.79385279180958,1,2
130,43.57835891029721,0,0
1200,81.99814865454941,1,2
230,37.91258845485709,0,0
177,9.299600292093402,0,0
114,32.91568304614351,0,0
123,27.531846160698503,0,0
852,100.38958834379382,1,2
248,23.945646849043282,0,0
75,32.366511026184384,0,0
850,83.53631259998303,1,2
1070,79.12534291268513,1,2
426,37.15672706445759,0,1
464,54.46989892139956,0,1
1089,74.01221855434085,1,2
923,77.12479763756633,1,2
24,14.581511791531518,0,0
53,25.031966952139904,0,0
1190,102.76497658023766,1,2
360,58.622041437186674,0,1
283,40.36977595391931,0,0
113,30.754109907574144,0,0
921,96.40751908437498,1,2
530,55.1152131420348,0,1
108,21.004340783669054,0,0
131,32.425595055460235,0,0
438,48.524993140508485,0,1
893,74.87946629758319,1,2
145,30.717204802103247,0,0
364,36.36055582307756,0,1
157,27.316681175967833,0,0
367,61.933806068271885,0,1
437,48.338984890935684,0,1
413,68.35230726137858,0,1
1043,95.91947575120538,1,2
235,37.27696355052211,0,0
308,16.280270877257067,0,0
237,33.59591742001124,0,0
364,63.67489116259896,0,1
223,34.41780755358558,0,0
1000,92.99789203394484,1,2
763,52.07909878044548,0,1
829,83.05613652132554,1,2
389,57.24009974082123,0,1
200,43.22121301002682,0,0
708,57.39834424669482,0,1
179,30.926669832529008,0,0
313,49.33327694803833,0,1
605,57.24934857241199,0,1
271,26.33388641175968,0,0
399,61.81220651397979,0,1
100,26.457517949448217,0,0
746,69.39181389935247,1,2
592,56.58003648977428,0,1
959,86.86229264363514,1,2
708,43.211925913303,0,1
477,48.41804195190016,0,1
137,46.34694360240227,0,0
1200,88.43163121426484,1,2
914,77.95986158422248,1,2
574,56.03481576021231,0,1
1200,67.78741755923828,1,2
434,41.72171692209151,0,1
571,49.45828578467158,0,1
956,84.20943509801899,1,2
1107,84.69242518585473,1,2
292,20.27251790453214,0,0
435,43.33772641791883,0,1
951,91.61601331418227,1,2
836,95.3386569058791,1,2
1200,64.06588700743953,1,2
594,71.32615752298737,0,1
586,70.93198400505274,0,1
1147,80.10768407555854,1,2
288,38.79171710234871,0,0
931,101.20239520366195,1,2
73,18.14891442031273,0,0
319,41.35806718664494,0,1
289,20.607373189272263,0,0
80,28.64812938236671,0,0
1024,77.24003581893692,1,2
223,27.147318734468186,0,0
0,15.779159582547729,0,0
820,61.20320956855151,1,2
1044,90.2880383259,1,2
1198,84.71721612292914,1,2
334,44.13811573256545,0,0
0,37.85252806749973,0,0
319,59.30664933135892,0,1
868,81.68581509564959,1,2
106,31.33999389579726,0,0
178,33.98975434570647,0,0
898,97.15808946822995,1,2
1023,97.41770725091706,1,2
332,48.50551261420686,0,1
138,27.623306732015887,0,0
241,29.281965813203676,0,0
668,57.41813381342522,0,1
197,29.280278253010295,0,0
454,68.0363723130555,0,1
466,60.964253959365855,0,1
206,16.622948267499012,0,0
506,63.14234845189031,0,1
175,46.28638354139984,0,0
1196,73.24141238382086,1,2
627,72.07116120210237,0,1
626,63.778573971178986,0,1
736,49.78005238494384,0,1
1200,88.43389172577747,1,2
67,19.46609090210979,0,0
218,27.80325894973892,0,0
869,71.64524607112804,1,2
577,49.68050075410176,0,1
867,81.3875083695675,1,2
466,42.29543574937142,0,1
60,20.54524276576452,0,0
672,63.771286044697575,0,1
683,71.50910883192878,0,1
1093,79.8788281513428,1,2
1200,96.95145620968394,1,2
133,31.78990093558248,0,0
322,58.79293928018606,0,1
0,22.76282858489564,0,0
870,82.81523702054814,1,2
264,17.381481987696475,0,0
314,62.22846433449569,0,1
590,60.90640040713282,0,1
266,67.28576306764498,0,1
1108,64.36299859457368,1,2
641,52.79742173020172,0,1
1104,63.31459547810135,1,2
1022,73.31416495353416,1,2
711,68.30385460911069,0,1
300,33.91638057808875,0,0
47,24.5036116824762,0,0
961,54.88942955075649,1,2
188,30.509677521012428,0,0
1020,103.71892226177525,1,2
418,46.20154344218595,0,1
1088,91.1337435801738,1,2
650,40.312212011743455,0,1
595,51.63354718265287,0,1
234,39.16128634790471,0,0
526,43.76848922225635,0,1
1072,77.32823082277689,1,2
362,20.18068993864539,0,0
1200,84.22428703620155,1,2
840,79.37916669251416,1,2
967,96.96955437575777,1,2
945,64.10234251183338,1,2
166,24.78912916285691,0,0
450,45.123852328401675,0,1
130,23.740919949942878,0,0
349,45.582742007625825,0,1
931,98.46340218417343,1,2
670,52.749151284932125,0,1
696,45.91540250326099,0,1
859,69.69775942959538,1,2
729,61.65415734505599,0,1
142,27.871409089811813,0,0
779,91.52185895091773,1,2
1200,81.00777754986278,1,2
151,29.678901721969673,0,0
704,58.82564741618164,0,1
851,88.08676451764944,1,2
386,45.90024495569041,0,1
854,97.26465200333482,1,2
1193,60.58525454333614,1,2
919,79.32920617792166,1,2
267,36.18336671279009,0,0
666,65.93006512708692,0,1
1200,87.88034772736232,1,2
4,20.444118252104595,0,0
311,44.91770187624738,0,1
966,80.7742576551498,1,2
23,25.268847541147462,0,0
736,80.5357943937793,0,1
212,35.016925483053775,0,0
500,57.4528903425093,0,1
312,47.252130515302945,0,1
396,47.06782130897338,0,1
78,22.937682566560735,0,0
1014,81.03411687596954,1,2
909,94.07625757987876,1,2
910,84.7081992035005,1,2
483,44.85734091353364,0,1
623,57.925758996480646,0,1
504,67.55880505637339,0,1
105,27.561577031958166,0,0
1065,88.05623648735839,1,2
12,30.494323078540976,0,0
1004,86.73125795592115,1,2
285,13.847026791761653,0,0
1172,87.20652285077664,1,2
198,38.62134240534636,0,0
320,42.37560046117913,0,1
465,51.221754147326095,0,1
171,29.706905824198497,0,0
503,61.080226089844594,0,1
162,40.82023377042622,0,0
1024,89.4775362980583,1,2
721,57.51909554801384,0,1
424,44.01108335801263,0,1
584,36.312741432570434,0,1
472,67.60458992863533,0,1
858,70.86390016123596,1,2
277,22.657067720103925,0,0
129,31.501222729635543,0,0
871,103.32900187132933,1,2
636,62.818241126574755,0,1
196,25.208458107887534,0,0
334,46.48146848153455,0,1
701,51.5728901730765,0,1
273,55.88499032342247,0,1
803,79.44252604015416,1,2
155,17.11892161441841,0,0
535,41.79425214765847,0,1
1155,96.48361239702916,1,2
973,81.68310087508917,1,2
0,30.9128072116159,0,0
202,28.148774961587648,0,0
104,18.48255946936613,0,0
1078,68.5372347683507,1,2
661,55.29292627697029,0,1
533,45.409082496112084,0,1
638,59.75371526210316,0,1
815,56.11891594184825,0,1
532,52.20418454527379,0,1
104,36.29934680966833,0,0
607,59.68421232081714,0,1
66,43.493019492052724,0,0
181,26.3175888444232,0,0
1121,65.2985001643328,1,2
947,72.07854766309109,1,2
947,92.54348757947854,1,2
881,79.43540567523027,1,2
647,48.042370716717045,0,1
461,45.87748839487038,0,1
706,41.582097962226385,0,1
197,26.418434119851916,0,0
1134,99.4626301735209,1,2
792,74.53534893588126,1,2
39,20.637578319404497,0,0
1200,87.25566370783231,1,2
609,50.11852218367234,0,1
1024,101.85310149786037,1,2
982,75.69730582103446,1,2
294,29.938201367744846,0,0
888,62.63020353600555,1,2
827,75.2938642693491,1,2
613,52.57460044578482,0,1
910,65.5771502498342,1,2
619,53.00977826407149,0,1
831,90.877252422205,1,2
345,49.619424432419144,0,1
1200,65.8297847128967,1,2
244,42.54479050697483,0,0
113,35.36603540441763,0,0
365,45.95410706789304,0,1
505,46.936970570431995,0,1
1200,84.33592371277642,1,2
165,40.00100202003043,0,0
877,93.32979858511754,1,2
264,16.760176258157205,0,0
1146,63.60389419717443,1,2
343,68.27601886639928,0,1
623,61.80158543601919,0,1
861,68.91154336721793,1,2
345,68.16818013900347,0,1
294,27.812005344394407,0,0
57,29.93251986455819,0,0
949,86.56230282380189,1,2
1154,85.27254637645511,1,2
769,68.43524345706953,0,1
50,38.811872238028826,0,0
1038,82.57661226499528,1,2
375,31.49199910816581,0,0
1050,68.62885778300864,1,2
506,53.54207395092461,0,1
900,81.52109331311394,1,2
1016,95.2910359819117,1,2
877,70.13877407189231,1,2
71,25.83151916836711,0,0
25,23.118078545235136,0,0
599,47.77478466934099,0,1
